game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Morse,[Pete],Grand Forks,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Lenahan,,Grand Forks,1b,6,3,0,,0,,,,,,,1,,,,,,,,,,,,,7,0,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Anderson,,Grand Forks,3b,7,3,1,,0,,,,,,,,,,,,,,,,,,,,4,3,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Wolfe,,Grand Forks,c,8,3,0,,0,,,,,,,1,,,,,,,,,,,,,9,2,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Ursella,,Grand Forks,p,9,3,0,,0,,,,,,,,,,,,,,,4,,1,1,,0,2,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,TOTALS,,Grand Forks,,,26,2,,2,,,,,,,,,,6,,,,,,,,,,27,8,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Pfeffer,,St. Boniface,ss,1,2,0,,0,,,,,,,,,,,,,,,,,,,,4,6,0,1,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Boardman,,St. Boniface,rf,10,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Adams,,St. Boniface,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,11,2,0,1,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Nagle,,St. Boniface,2b,3,3,0,,1,1,,,,,1,,,,,,,,,,,,,,2,1,0,1,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Miller,H.,St. Boniface,cf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Lane,,St. Boniface,lf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Shroeder,,St. Boniface,rf-p,6,3,0,,0,,,,,,,,,,,,6.2,,,4,,,,,0,3,1,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Murphy,,St. Boniface,3b,7,2,0,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Spellman,,St. Boniface,c,8,3,0,,1,,1,,,,,,,,,,,,,,,,,,7,1,0,1,,1
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,Garvey,,St. Boniface,p,9,0,0,,0,,,,,,,,,,,,2.1,,2,2,2,1,,,0,1,0,,,
00ab414b-62af-5d5e-8dfb-74381221618b,1915-05-24,1,TOTALS,,St. Boniface,,,27,0,,2,,,,,,,,,,5,,,,,,,,,,27,15,1,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,Griffin,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,TOTALS,,Fort William-Port Arthur,,,,5,,8,,,,,,,,,,,,,,,,,,,,,,4,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,Sorenson,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845de2c9-e5e8-536e-9ae3-9c8046e54ac9,1915-05-24,1,TOTALS,,Virginia,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,4,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,Wahlstrom,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,TOTALS,,Fargo-Moorhead,,,,7,,8,,,,,,,,,,,,,,,,,,,,,,6,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,Shirley,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,Brammel,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb7e442-e0ef-5829-8e15-c2f790558c59,1915-05-24,1,TOTALS,,Winnipeg,,,,6,,10,,,,,,,,,,,,,,,,,,,,,,3,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,Jackson,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,TOTALS,,Duluth,,,,8,,11,,,,,,,,,,,,,,,,,,,,,,3,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,Chicken,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,Kurke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeccb381-f445-58a0-bb9f-f86bb23eb0eb,1915-05-24,1,TOTALS,,Superior,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,2,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,Hewett,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,TOTALS,,Fort William-Port Arthur,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,0,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,Needham,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cae2130-41e1-5927-b560-bce6f1a5a18f,1915-05-24,2,TOTALS,,Virginia,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,1,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,Bell,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,TOTALS,,Fargo-Moorhead,,,,3,,5,,,,,,,,,,,,,,,,,,,,,,2,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,Duzes,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,Brammell,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca0e52e-9457-57f5-aa29-79d2db472572,1915-05-24,2,TOTALS,,Winnipeg,,,,6,,10,,,,,,,,,,,,,,,,,,,,,,3,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Block,,Grand Forks,cf,1,4,0,,3,1,,,,,,,,,,,,,,,,,,,2,1,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,McNeely,,Grand Forks,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Fox,,Grand Forks,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,1,4,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Flaherty,,Grand Forks,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Altman,,Grand Forks,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Morse,[Pete],Grand Forks,ss,5,4,1,,1,,,,,,,,,,,,,,,,,,,,5,3,2,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Lenahan,,Grand Forks,1b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,10,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Anderson,,Grand Forks,3b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Wolfe,,Grand Forks,c,8,4,1,,2,,1,,,,,,,,,,,,,,,,,,2,5,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Bortoff,,Grand Forks,p,9,2,0,,0,,,,,,,,,,,,,,,4,1,,,,1,3,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,TOTALS,,Grand Forks,,,35,3,,10,,,,,,,,,,8,,,,,,,,,,24,16,4,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Pfeffer,,St. Boniface,ss,1,5,0,,2,,,,,,,,,1,,,,,,,,,,,2,3,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Adams,,St. Boniface,1b,2,3,1,,3,1,,,,,,1,,,,,,,,,,,,,6,1,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Nagle,,St. Boniface,2b,3,3,0,,0,,,,,,,1,,,,,,,,,,,,,1,1,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Miller,H.,St. Boniface,cf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,3,0,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Lane,,St. Boniface,lf,5,3,1,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Schroeder,,St. Boniface,rf,6,4,3,,1,,,,,,,,,,,,,,,,,,,,3,0,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Murphy,,St. Boniface,3b,7,3,1,,1,,,,,,,1,,,,,,,,,,,,,5,2,1,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Spellman,,St. Boniface,c,8,2,3,,1,,,,,,,,,1,,,,,,,,,,,4,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,Stevenson,,St. Boniface,p,9,4,0,,2,,,,,,,,,,,,,,,1,3,,,,1,0,0,,,
b5435cad-6947-531f-9205-c5c555d5ca87,1915-05-24,2,TOTALS,,St. Boniface,,,31,10,,13,,,,,,,,,,5,,,,,,,,,,27,7,4,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,Olson,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,TOTALS,,Duluth,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,0,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,Brandon,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,Burmer,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3ab20c-684c-531d-8aa1-3d7564ba0343,1915-05-24,2,TOTALS,,Superior,,,,5,,9,,,,,,,,,,,,,,,,,,,,,,0,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,Posten,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,TOTALS,,Duluth,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,3,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,Leon,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,Burger,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03db07cb-c835-5f6f-8643-01bcc6233cc8,1915-05-25,0,TOTALS,,Superior,,,,11,,13,,,,,,,,,,,,,,,,,,,,,,2,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Block,,Grand Forks,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Fox,,Grand Forks,2b,2,4,0,,1,1,,,,,,,,,,,,,,,,,,,1,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Flaherty,,Grand Forks,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Altman,,Grand Forks,lf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,0,0,1,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Morse,[Pete],Grand Forks,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,4,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Lennehan,,Grand Forks,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,8,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Anderson,,Grand Forks,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,2,2,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,McNeely,,Grand Forks,c,8,1,0,,0,,,,,,,,,,,,,,,,,,,,5,4,1,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Snow,,Grand Forks,p,9,3,0,,0,,,,,,,,,,,,,,,7,4,,,,0,5,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,TOTALS,,Grand Forks,,,28,0,,1,,,,,,,,,,3,,,,,,,,,,24,12,2,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Pfeffer,,St. Boniface,ss,1,3,1,,2,,1,,,,,1,,,,,,,,,,,,,2,3,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Adams,,St. Boniface,1b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,13,1,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Nagle,,St. Boniface,2b,3,4,0,,2,,,,,,,,,,,,,,,,,,,,3,4,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Miller,,St. Boniface,cf,4,5,2,,2,,1,,,,,,,1,,,,,,,,,,,1,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Lane,,St. Boniface,lf,5,4,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Schroeder,,St. Boniface,rf,6,3,1,,2,,,,,,,1,,,,,,,,,,,,,4,0,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Murphy,,St. Boniface,3b,7,2,1,,1,,,,,,,1,,,,,,,,,,,,,2,3,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Spellman,,St. Boniface,c,8,3,2,,1,,,,,,,,,,,,,,,,,,,,2,1,0,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,Boardman,,St. Boniface,p,9,3,2,,1,,,,,,,,,,,,,,,3,3,,,,0,1,1,,,
359e6a28-d845-510d-876d-08f69472d31b,1915-05-25,0,TOTALS,,St. Boniface,,,30,10,,12,,,,,,,,,,7,,,,,,,,,,27,13,1,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,Huggins,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,TOTALS,,Fort William-Port Arthur,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,1,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,Faeth,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82374521-662c-5436-942c-4e1e8877aa55,1915-05-25,0,TOTALS,,Virginia,,,,5,,9,,,,,,,,,,,,,,,,,,,,,,4,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,Faith,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,TOTALS,,Fargo-Moorhead,,,,7,,9,,,,,,,,,,,,,,,,,,,,,,0,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,Snyder,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,Bremmell,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd505e9b-f115-5bd0-94d6-327448b3b4eb,1915-05-25,0,TOTALS,,Winnipeg,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,5,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Turner,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,TOTALS,,Duluth,,,,10,,14,,,,,,,,,,,,,,,,,,,,,,1,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Connelly,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,Berger,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602c4340-cf61-5acd-8326-4faa93beafe4,1915-05-26,0,TOTALS,,Superior,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,1,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Noble,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,TOTALS,,Fort William-Port Arthur,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,5,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Wright,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa333270-d400-5c4c-833e-740c8b68fa49,1915-05-26,0,TOTALS,,Virginia,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Block,,Grand Forks,cf,1,5,1,,2,,,,,,,,,,,,,,,,,,,,0,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Fox,,Grand Forks,2b,2,4,1,,0,,,,,,,,,,,,,,,,,,,,3,2,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Flaherty,,Grand Forks,rf,3,5,1,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Altman,,Grand Forks,lf,4,5,2,,3,,1,,,,,1,,,,,,,,,,,,,5,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Morse,[Pete],Grand Forks,ss,5,4,1,,2,2,,,,,,,,,,,,,,,,,,,0,4,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Lenahan,,Grand Forks,1b,6,5,0,,2,,,,,,,,,,,,,,,,,,,,10,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Anderson,,Grand Forks,3b,7,5,1,,1,1,,,,,,,,,,,,,,,,,,,1,3,2,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Wolfe,,Grand Forks,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,6,1,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Brenner,,Grand Forks,p,9,4,2,,2,,,,,,,1,,,,,,,,1,5,,1,,0,2,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,TOTALS,,Grand Forks,,,41,10,,13,,,,,,,,,,8,,,,,,,,,,27,13,3,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Bemis,,Winnipeg,cf,1,5,1,,2,,,,,,,,,,,,,,,,,,,,3,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Pickering,,Winnipeg,lf,2,4,0,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Baker,,Winnipeg,2b,3,5,0,,1,1,,,,,,,,,,,,,,,,,,,4,5,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Mitchell,,Winnipeg,ss,4,5,0,,1,,,,,,,,,,,,,,,,,,,,1,2,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Wilson,,Winnipeg,c,5,4,0,,0,,,,,,,1,,,,,,,,,,,,,5,2,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Jude,,Winnipeg,rf,6,3,1,,2,,,,,,,,,,,,,,,,,,,,1,0,0,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Kline,,Winnipeg,3b,7,4,0,,2,1,,,,,,,,,,,,,,,,,,,1,2,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Gervais,,Winnipeg,1b,8,4,1,,2,,,,,,,,,,,,,,,,,,,,10,1,1,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,Parks,,Winnipeg,p,9,4,1,,0,,,,,,,,,,,,,,,2,4,,1,,0,7,2,,,
d5f3d4ac-21d4-57f1-865e-16431a07d344,1915-05-26,0,TOTALS,,Winnipeg,,,38,4,,11,,,,,,,,,,10,,,,,,,,,,27,19,6,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Strom,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,TOTALS,,Fargo-Moorhead,,,,6,,11,,,,,,,,,,,,,,,,,,,,,,2,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Culver,,St. Boniface,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,Spellman,,St. Boniface,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef5e5643-993a-52a8-b248-d47511ba2608,1915-05-26,0,TOTALS,,St. Boniface,,,,4,,7,,,,,,,,,,,,,,,,,,,,,,3,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,Lorenzen,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,Durham,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,TOTALS,,Fort William-Port Arthur,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,5,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,Quarders,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,Cronin,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987b25-da4d-5c52-b56e-0c78ad5ec90d,1915-05-27,0,TOTALS,,Virginia,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,1,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Block,,Grand Forks,cf,1,4,1,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Ursella,,Grand Forks,p,10,2,0,,0,,,,,,1,,,,,,7,,16,3,4,,,,0,3,0,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Fox,,Grand Forks,2b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,1,2,0,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Flaherty,,Grand Forks,rf,3,4,2,,4,,,,,,,,,,,,,,,,,,,,3,1,0,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Altman,,Grand Forks,lf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,3,0,0,,,
4f512ca5-01e5-564f-b993-81f55e0f06a4,1915-05-27,0,Morse,[Pete],Grand Forks,ss,5,4,0,,1,,,,,,,,,,,,,,,,,,,,2,2,0,,,
