key,date,number,league,phase,site,away,away.score,away.manager,home,home.score,home.manager,A,T,forfeit.to,status,status.reason,outsatend,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19
VVNLDWT,1909-05-16,0,Arkansas State,regular,,Hot Springs,4,,Monroe,6,,,,,final,,,1909/1909-MCA/ARSL-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",1,1,0,0,0,1,1,0,0,,,,,,,,,,,0,0,0,0,0,3,1,2,x,,,,,,,,,,
LWXSVHB,1909-05-16,0,Southern Association,regular,,Birmingham,1,,Memphis,7,,,1:40,,final,,,1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,5,0,x,,,,,,,,,,
WZSPLXH,1909-05-16,0,Southern Association,regular,,Montgomery,4,,New Orleans,5,,,2:15,,final,,1,1909/1909-MCA/SOUA-19090510.txt,"(Memphis) Commercial Appeal, May 17, 1909",0,0,0,0,0,0,0,4,0,0,,,,,,,,,,2,0,1,1,0,0,0,0,0,1,,,,,,,,,
LGCQVRT,1909-05-17,0,Arkansas State,regular,,Jonesboro,,,Alexandria,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDHSFBB,1909-05-17,0,Arkansas State,regular,,Helena,,,Monroe,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDCMZQV,1909-05-17,0,Arkansas State,regular,,Argenta,4,,Texarkana,7,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",1,0,0,0,0,0,0,2,1,,,,,,,,,,,0,2,2,0,0,0,2,1,x,,,,,,,,,,
JLHMRPB,1909-05-17,0,Southern Association,regular,,Mobile,1,,Atlanta,2,,,1:45,,final,,2,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,2,,,,,,,,,,
RPPDJZM,1909-05-17,0,Southern Association,regular,,Memphis,1,,Birmingham,1,,,2:00,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,
BCDTRWR,1909-05-17,0,Southern Association,regular,,Nashville,0,,Little Rock,3,,,1:25,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,3,0,x,,,,,,,,,,
DNLBKWG,1909-05-17,0,Southern Association,regular,,Montgomery,1,,New Orleans,3,,,1:50,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 18, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,3,x,,,,,,,,,,
DXHBQJF,1909-05-18,0,Arkansas State,regular,,Jonesboro,2,,Alexandria,3,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,0,0,0,0,0,1,1,,,,,,,,,,,0,0,0,1,0,0,2,0,x,,,,,,,,,,
NNGGGVY,1909-05-18,0,Arkansas State,regular,,Hot Springs,,,Fort Smith,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBSHSKY,1909-05-18,0,Arkansas State,regular,,Helena,,,Monroe,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVWTFRX,1909-05-18,0,Arkansas State,regular,,Argenta,,,Texarkana,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXZSQWS,1909-05-18,0,Southern Association,regular,,Mobile,4,,Atlanta,9,,,1:45,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,2,0,1,0,0,1,0,,,,,,,,,,,2,2,0,0,2,1,2,0,x,,,,,,,,,,
GYXKFHM,1909-05-18,1,Southern Association,regular,,Memphis,2,,Birmingham,1,,,2:00,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",1,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
JGXMSFS,1909-05-18,2,Southern Association,regular,,Memphis,3,,Birmingham,8,,,2:20,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",1,0,0,0,0,0,0,2,0,,,,,,,,,,,1,1,0,2,0,4,0,0,x,,,,,,,,,,
WWXJRFW,1909-05-18,0,Southern Association,regular,,Nashville,8,,Little Rock,2,,,1:50,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",0,0,3,3,0,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,2,0,0,,,,,,,,,,
WYNSYKK,1909-05-18,0,Southern Association,regular,,Montgomery,2,,New Orleans,6,,,1:48,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 19, 1909",2,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,2,0,0,2,1,x,,,,,,,,,,
QQDTCDX,1909-05-19,0,Arkansas State,regular,,Jonesboro,1,,Alexandria,2,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,,,,,,,,,,
ZCLNJQY,1909-05-19,0,Arkansas State,regular,,Hot Springs,4,,Fort Smith,2,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",1,0,0,2,1,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,1,0,0,,,,,,,,,,
VMWFJVP,1909-05-19,0,Arkansas State,regular,,Helena,0,,Monroe,4,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,0,0,0,0,0,0,0,x,,,,,,,,,,
ZPJNLLN,1909-05-19,0,Arkansas State,regular,,Argenta,4,,Texarkana,6,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,1,0,0,2,0,1,,,,,,,,,,,0,0,0,0,0,6,0,0,x,,,,,,,,,,
HXZLTVQ,1909-05-19,0,Southern Association,regular,,Mobile,3,,Atlanta,4,,,1:45,,final,,0,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,3,0,0,0,0,0,0,,,,,,,,,,,0,0,1,1,0,0,1,0,1,,,,,,,,,,
WZKTZRV,1909-05-19,0,Southern Association,regular,,Memphis,3,,Birmingham,6,,,1:45,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",0,0,0,1,1,1,0,0,0,,,,,,,,,,,0,0,0,0,1,1,0,4,x,,,,,,,,,,
HPHBRFR,1909-05-19,0,Southern Association,regular,,Nashville,,,Little Rock,,,,,,postponed,wet grounds,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 20, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTWYRWM,1909-05-20,0,Arkansas State,regular,,Jonesboro,5,,Alexandria,4,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",0,0,0,1,2,0,0,2,0,,,,,,,,,,,0,0,0,0,1,1,0,0,2,,,,,,,,,,
DJWKKDM,1909-05-20,0,Arkansas State,regular,,Hot Springs,1,,Fort Smith,0,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
GGKQXQF,1909-05-20,1,Arkansas State,regular,,Helena,8,,Monroe,5,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",0,4,0,0,0,0,0,4,0,,,,,,,,,,,0,0,5,0,0,0,0,0,0,,,,,,,,,,
ZJFFWKR,1909-05-20,2,Arkansas State,regular,,Helena,0,,Monroe,4,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,3,0,x,,,,,,,,,,
YRVKPQQ,1909-05-20,0,Arkansas State,regular,,Argenta,5,,Texarkana,2,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",2,0,0,0,0,1,0,0,2,,,,,,,,,,,1,0,0,1,0,0,0,0,0,,,,,,,,,,
VRCPSBK,1909-05-20,0,Southern Association,regular,,Montgomery,2,,Little Rock,6,,,1:30,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",1,1,0,0,0,0,0,0,0,,,,,,,,,,,3,0,0,1,0,0,2,0,x,,,,,,,,,,
PGTFYKJ,1909-05-20,0,Southern Association,regular,,Atlanta,,,Memphis,,,,,,postponed,rain,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCFZJFD,1909-05-20,0,Southern Association,regular,,Birmingham,3,,Mobile,2,,,2:06,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 21, 1909",0,0,0,1,1,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,,,,,,,,,
TWBTRMV,1909-05-21,0,Arkansas State,regular,,Helena,12,,Alexandria,6,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",4,3,0,0,0,0,1,4,0,,,,,,,,,,,0,2,0,0,2,0,0,2,0,,,,,,,,,,
GYZGTQL,1909-05-21,0,Arkansas State,regular,,Argenta,3,,Fort Smith,4,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",0,2,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,2,0,0,,,,,,,,,,
TVVHFYC,1909-05-21,0,Arkansas State,regular,,Jonesboro,5,,Monroe,0,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",0,0,0,2,3,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
SDZJWHK,1909-05-21,0,Arkansas State,regular,,Hot Springs,1,,Texarkana,0,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PBQYPFY,1909-05-21,0,Southern Association,regular,,Montgomery,,,Little Rock,,,,,,postponed,rain,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMTHZLJ,1909-05-21,0,Southern Association,regular,,Atlanta,0,,Memphis,4,,,1:30,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,1,0,3,0,0,x,,,,,,,,,,
VNXGPJW,1909-05-21,0,Southern Association,regular,,Birmingham,1,,Mobile,2,,,1:51,,final,,1,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,1,,,,,,,,,,
DYBMYMX,1909-05-21,0,Southern Association,regular,,Nashville,8,,New Orleans,4,,,1:53,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 22, 1909",2,0,0,0,2,4,0,0,0,,,,,,,,,,,0,0,0,0,2,2,0,0,0,,,,,,,,,,
WPNWVRB,1909-05-22,0,Arkansas State,regular,,Helena,3,,Alexandria,0,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,0,0,1,0,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
RMLRLZP,1909-05-22,0,Arkansas State,regular,,Argenta,4,,Fort Smith,5,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,0,3,0,0,0,0,1,0,0,0,,,,,,,,,0,0,0,0,1,1,0,0,2,0,1,,,,,,,,
DSHSZSH,1909-05-22,0,Arkansas State,regular,,Jonesboro,2,,Monroe,3,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,0,0,2,0,0,0,0,0,,,,,,,,,,,0,0,3,0,0,0,0,0,x,,,,,,,,,,
HQKHBLP,1909-05-22,0,Arkansas State,regular,,Hot Springs,2,,Texarkana,3,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",1,0,1,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,2,0,0,x,,,,,,,,,,
YVHYTCZ,1909-05-22,1,Southern Association,regular,,Montgomery,1,,Little Rock,2,,,1:35,,final,,2,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,1,,,,,,,,,,
ZLTQLGV,1909-05-22,2,Southern Association,regular,,Montgomery,8,,Little Rock,1,,,1:45,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,0,0,1,0,0,7,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
TNMBMDZ,1909-05-22,0,Southern Association,regular,,Atlanta,,,Memphis,,,,,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBHMKRR,1909-05-22,0,Southern Association,regular,,Birmingham,0,,Mobile,1,,,1:25,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,x,,,,,,,,,,
HZJDQCG,1909-05-22,0,Southern Association,regular,,Nashville,6,,New Orleans,1,,,2:00,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 23, 1909",0,1,1,0,0,0,0,4,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,
BGRKQQK,1909-05-23,0,Arkansas State,regular,,Helena,1,,Alexandria,1,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",1,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,
SNZNWWQ,1909-05-23,0,Arkansas State,regular,,Argenta,,,Fort Smith,,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQYGHHN,1909-05-23,0,Arkansas State,regular,,Jonesboro,,,Monroe,,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJMSWHT,1909-05-23,0,Arkansas State,regular,,Hot Springs,3,,Texarkana,1,,,,,final,,,1909/1909-MCA/ARSL-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",2,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
HWBPWJV,1909-05-23,0,Southern Association,regular,,Atlanta,1,,Memphis,0,,,1:00,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PPPVWGH,1909-05-23,0,Southern Association,regular,,Nashville,1,,New Orleans,3,,,1:04,,final,,,1909/1909-MCA/SOUA-19090517.txt,"(Memphis) Commercial Appeal, May 24, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,2,0,1,0,0,x,,,,,,,,,,
SCNHKCK,1909-05-24,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVYFPVM,1909-05-24,0,Arkansas State,regular,,Fort Smith,,,Hot Springs,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWKRFZW,1909-05-24,0,Arkansas State,regular,,Alexandria,,,Jonesboro,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTYLZGX,1909-05-24,0,Arkansas State,regular,,Argenta,1,,Texarkana,6,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,2,0,0,0,3,0,x,,,,,,,,,,
WSJMWDM,1909-05-24,0,Southern Association,regular,,Atlanta,,,Little Rock,,,,,,postponed,rain,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VYPTYPZ,1909-05-24,0,Southern Association,regular,,Nashville,2,,Mobile,10,,,1:35,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",0,0,0,1,0,1,0,,,,,,,,,,,,,3,0,0,4,0,3,x,,,,,,,,,,,,
CPWMRCR,1909-05-24,0,Southern Association,regular,,Memphis,1,,Montgomery,2,,,1:45,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,0,0,x,,,,,,,,,,
NZCVNJD,1909-05-24,0,Southern Association,regular,,Birmingham,3,,New Orleans,0,,,1:32,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 25, 1909",2,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,
GSFSVXL,1909-05-25,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,rain,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDHCWQW,1909-05-25,0,Arkansas State,regular,,Fort Smith,2,,Hot Springs,3,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,0,1,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,2,,,,,,,,,,
BPWDTZH,1909-05-25,0,Arkansas State,regular,,Alexandria,6,,Jonesboro,7,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",4,0,1,0,0,0,0,1,0,,,,,,,,,,,2,0,0,3,0,0,2,0,x,,,,,,,,,,
GGCDGGM,1909-05-25,0,Arkansas State,regular,,Argenta,4,,Texarkana,5,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,1,0,2,0,0,1,0,,,,,,,,,,,2,0,0,0,0,0,1,0,2,,,,,,,,,,
LCLZDND,1909-05-25,1,Southern Association,regular,,Atlanta,1,,Little Rock,3,,,1:40,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,2,1,0,0,0,0,0,x,,,,,,,,,,
RXLYPMV,1909-05-25,2,Southern Association,regular,,Atlanta,2,,Little Rock,1,,,1:30,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,2,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,
HLTXTDG,1909-05-25,0,Southern Association,regular,,Nashville,0,,Mobile,1,,,1:30,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,x,,,,,,,,,,
ZCPVBVG,1909-05-25,0,Southern Association,regular,,Memphis,0,,Montgomery,3,,,1:32,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,2,0,x,,,,,,,,,,
PMLFNHK,1909-05-25,0,Southern Association,regular,,Birmingham,5,,New Orleans,1,,,1:45,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 26, 1909",0,0,1,0,0,2,1,1,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,,,,,,,,
DXVHQJL,1909-05-26,0,Arkansas State,regular,,Monroe,,,Helena,,,,,,postponed,wet grounds,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSCBGZW,1909-05-26,0,Arkansas State,regular,,Fort Smith,5,,Hot Springs,3,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",0,0,0,0,2,1,0,2,0,,,,,,,,,,,0,1,0,1,1,0,0,0,0,,,,,,,,,,
WTRWRZY,1909-05-26,0,Arkansas State,regular,,Alexandria,,,Jonesboro,,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPZFLRB,1909-05-26,0,Arkansas State,regular,,Argenta,,,Texarkana,,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZGKRLR,1909-05-26,0,Southern Association,regular,,Atlanta,3,,Little Rock,1,,,1:40,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",0,0,0,0,2,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,
MCCCHMJ,1909-05-26,0,Southern Association,regular,,Nashville,0,,Mobile,1,,,1:09,,final,,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",0,0,0,0,0,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,,,,,,,,,
VBFRXSD,1909-05-26,0,Southern Association,regular,,Memphis,3,,Montgomery,4,,,1:35,,final,,2,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",0,0,0,3,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,2,2,,,,,,,,,,
CLLTBKP,1909-05-26,0,Southern Association,regular,,Birmingham,,,New Orleans,,,,,,postponed,rain,,1909/1909-MCA/SOUA-19090524.txt,"(Memphis) Commercial Appeal, May 27, 1909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHWRSPB,1909-05-27,0,Arkansas State,regular,,Fort Smith,1,,Argenta,16,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 28, 1909",0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,6,1,1,3,2,1,x,,,,,,,,,,
WLVCHDJ,1909-05-27,0,Arkansas State,regular,,Alexandria,0,,Helena,6,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 28, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,0,0,0,0,0,0,1,x,,,,,,,,,,
FKXQPDY,1909-05-27,0,Arkansas State,regular,,Texarkana,2,,Hot Springs,6,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 28, 1909",0,0,0,0,0,2,0,0,0,,,,,,,,,,,0,0,0,2,4,0,0,0,x,,,,,,,,,,
SBRFBZZ,1909-05-27,0,Arkansas State,regular,,Monroe,0,,Jonesboro,4,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 28, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,0,1,0,0,0,0,x,,,,,,,,,,
MYWBCYL,1909-05-28,0,Arkansas State,regular,,Fort Smith,0,,Argenta,12,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 29, 1909",0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,2,2,0,0,4,0,0,x,,,,,,,,,,
CDTPHLP,1909-05-28,0,Arkansas State,regular,,Alexandria,4,,Helena,10,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 29, 1909",1,0,0,0,2,0,0,1,0,,,,,,,,,,,0,2,3,0,0,1,3,1,x,,,,,,,,,,
WSWGDST,1909-05-28,0,Arkansas State,regular,,Texarkana,4,,Hot Springs,3,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 29, 1909",2,0,0,0,2,0,0,0,0,,,,,,,,,,,2,0,0,0,0,1,0,0,0,,,,,,,,,,
HYDDZMP,1909-05-28,0,Arkansas State,regular,,Monroe,1,,Jonesboro,10,,,,,final,,,1909/1909-MCA/ARSL-19090524.txt,"(Memphis) Commercial Appeal, May 29, 1909",0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,0,2,1,2,0,4,0,x,,,,,,,,,,
